Federal Office of Meteorology and Climatology MeteoSwiss
MeteoSchweiz / MeteoSuisse / MeteoSvizzera / MeteoSwiss

Monthly homogenized values

Station:                  Elm
Altitude [m asl]:         958 m
Coordinates:              46° 55.4' N / 9° 10.5' E

Reference date of homogenization:
         Temperature:     01.12.2020
         Precipitation:   01.12.2012

Last inhomogeneity provisionally corrected:
         Temperature:     no
         Precipitation:   yes

Units:
         Temperature:     °C
         Precipitation:   mm

Missing values:           NA

Data source:              MeteoSwiss
Creation date:            20.11.2022


Year  Month        Temperature      Precipitation  
1988     12               -1.3              217.5  
1989      1               -1.8               15.9  
1989      2                0.9               71.8  
1989      3                4.5              105.5  
1989      4                5.3              135.9  
1989      5               10.7               71.2  
1989      6               11.6              144.0  
1989      7               15.1              146.4  
1989      8               14.1              224.0  
1989      9               11.1              115.9  
1989     10                8.2              100.0  
1989     11                0.9               92.9  
1989     12                0.1               67.8  
1990      1               -1.2               30.4  
1990      2                3.6              327.4  
1990      3                3.5               85.2  
1990      4                4.1              128.3  
1990      5               11.7               79.8  
1990      6               12.2              225.7  
1990      7               14.8              124.3  
1990      8               15.1              134.0  
1990      9               10.2              125.6  
1990     10               10.1               88.5  
1990     11                1.0              177.4  
1990     12               -4.4               81.0  
1991      1               -3.4               80.8  
1991      2               -3.5               40.0  
1991      3                5.2               88.2  
1991      4                4.0               95.7  
1991      5                6.0              151.4  
1991      6               11.7              280.4  
1991      7               16.3              200.6  
1991      8               15.9               51.6  
1991      9               13.8              243.9  
1991     10                6.0               43.4  
1991     11                1.5               78.8  
1991     12               -3.7              212.6  
1992      1               -3.0               17.1  
1992      2               -1.0              140.6  
1992      3                1.9              257.0  
1992      4                4.8              115.4  
1992      5               11.7               34.9  
1992      6               12.8               92.4  
1992      7               15.4              184.5  
1992      8               17.3              219.8  
1992      9               11.9              106.2  
1992     10                5.2              101.9  
1992     11                3.9              265.6  
1992     12               -1.2               99.3  
1993      1               -0.2               87.1  
1993      2               -2.5               55.5  
1993      3                0.6               66.8  
1993      4                7.2              133.4  
1993      5               11.9              105.9  
1993      6               13.4              180.4  
1993      7               13.2              278.6  
1993      8               14.6              209.1  
1993      9               10.8              211.7  
1993     10                6.3              284.1  
1993     11               -1.2               37.9  
1993     12               -0.3              185.3  
1994      1               -0.6              140.3  
1994      2               -0.4               47.1  
1994      3                5.7               82.7  
1994      4                4.2              127.5  
1994      5               10.7              174.1  
1994      6               13.6              120.8  
1994      7               17.6              120.3  
1994      8               15.7              194.7  
1994      9               11.9              177.2  
1994     10                7.7               33.5  
1994     11                5.8               85.5  
1994     12               -0.6              114.8  
1995      1               -3.1              214.6  
1995      2                1.4              101.4  
1995      3                0.0              168.4  
1995      4                5.6              156.4  
1995      5                9.9              138.4  
1995      6               11.1              170.9  
1995      7               17.1              205.9  
1995      8               13.8              239.5  
1995      9                9.3              161.5  
1995     10               10.5                4.6  
1995     11                2.0               99.6  
1995     12               -1.1              128.3  
1996      1                0.8                3.7  
1996      2               -2.7               59.7  
1996      3                0.0               89.3  
1996      4                6.6               64.1  
1996      5                9.6              241.0  
1996      6               14.1               94.0  
1996      7               13.7              212.0  
1996      8               13.7              209.3  
1996      9                8.2               99.1  
1996     10                7.4              138.5  
1996     11                2.0              228.4  
1996     12               -1.8               34.9  
1997      1               -1.3                3.3  
1997      2                1.0               91.5  
1997      3                4.0              108.7  
1997      4                4.4              140.5  
1997      5               10.7               86.0  
1997      6               12.9              266.2  
1997      7               13.3              278.5  
1997      8               15.9              183.7  
1997      9               12.9               43.0  
1997     10                6.6               96.3  
1997     11                3.2               91.2  
1997     12                0.0              145.3  
1998      1               -1.0               81.2  
1998      2                1.3               26.4  
1998      3                1.3              134.1  
1998      4                5.5              142.3  
1998      5               11.4               42.4  
1998      6               14.1              161.8  
1998      7               15.0              180.8  
1998      8               15.1              140.1  
1998      9               10.8              267.5  
1998     10                6.7              156.1  
1998     11               -1.8              132.4  
1998     12               -1.8               69.8  
1999      1               -0.4              114.0  
1999      2               -4.1              355.2  
1999      3                2.5               99.8  
1999      4                4.9              139.6  
1999      5               12.4              234.7  
1999      6               11.9              277.9  
1999      7               15.4              102.0  
1999      8               14.9              223.5  
1999      9               13.8              203.5  
1999     10                8.0               95.3  
1999     11               -0.9              119.0  
1999     12               -1.6              176.6  
2000      1               -3.9              104.6  
2000      2                0.1              182.0  
2000      3                1.4              205.9  
2000      4                7.3              105.6  
2000      5               12.3              103.0  
2000      6               14.9              105.1  
2000      7               12.8              250.7  
2000      8               15.9              210.8  
2000      9               12.0              131.3  
2000     10                7.8              175.6  
2000     11                2.8              198.1  
2000     12                2.1               33.3  
2001      1               -0.8               75.7  
2001      2                0.0              132.3  
2001      3                4.4              184.9  
2001      4                3.8              207.8  
2001      5               12.9               68.1  
2001      6               11.9              280.5  
2001      7               15.2              204.3  
2001      8               16.1              178.3  
2001      9                8.2              206.9  
2001     10               11.0               62.5  
2001     11               -0.6              128.9  
2001     12               -4.7               88.4  
2002      1               -2.2               32.2  
2002      2                2.0              123.7  
2002      3                4.1              168.3  
2002      4                6.4               84.7  
2002      5               10.5              244.7  
2002      6               16.1               75.7  
2002      7               14.8              196.8  
2002      8               14.2              189.1  
2002      9               10.1              154.1  
2002     10                7.8              117.9  
2002     11                4.1              455.7  
2002     12                0.4              154.5  
2003      1               -3.6              124.1  
2003      2               -4.8               63.3  
2003      3                3.8               29.8  
2003      4                6.6               56.6  
2003      5               11.9              168.0  
2003      6               18.4               80.8  
2003      7               16.2              159.3  
2003      8               18.7              102.3  
2003      9               11.4               56.4  
2003     10                4.2              220.5  
2003     11                5.2               73.0  
2003     12                0.6               85.4  
2004      1               -2.7              209.6  
2004      2               -1.1               61.0  
2004      3                1.3               64.8  
2004      4                6.6               69.7  
2004      5                8.8              113.5  
2004      6               13.1              197.2  
2004      7               14.8              119.4  
2004      8               15.1              234.0  
2004      9               11.7              134.9  
2004     10                9.5              118.6  
2004     11                0.7               48.1  
2004     12               -1.5               59.8  
2005      1               -3.4              122.6  
2005      2               -5.1              114.7  
2005      3                1.2               47.2  
2005      4                6.8               89.7  
2005      5               11.0              152.6  
2005      6               15.0              126.4  
2005      7               14.8              194.1  
2005      8               12.7              301.2  
2005      9               12.8               53.3  
2005     10                8.7               55.9  
2005     11                1.2               33.9  
2005     12               -4.4              120.9  
2006      1               -3.8               70.7  
2006      2               -2.7               79.7  
2006      3               -0.6              136.2  
2006      4                6.0              120.0  
2006      5               10.4              219.7  
2006      6               14.5               97.6  
2006      7               18.9               83.6  
2006      8               11.5              268.3  
2006      9               14.5              116.9  
2006     10               10.9               49.3  
2006     11                5.3               93.6  
2006     12                0.3               82.6  
2007      1                0.4              138.3  
2007      2                1.5               82.9  
2007      3                2.7              120.4  
2007      4               11.3               34.0  
2007      5               11.4              218.8  
2007      6               14.2              171.2  
2007      7               14.7              226.5  
2007      8               14.0              251.0  
2007      9               10.0              126.8  
2007     10                6.8               24.7  
2007     11                0.2              153.6  
2007     12               -2.3              110.5  
2008      1                1.0               98.0  
2008      2                1.3               36.4  
2008      3                0.9              182.1  
2008      4                5.1              181.1  
2008      5               12.8               30.8  
2008      6               14.4              161.6  
2008      7               14.6              267.8  
2008      8               14.8              212.0  
2008      9               10.1              208.3  
2008     10                7.5              124.2  
2008     11                2.8              118.6  
2008     12               -1.7              122.5  
2009      1               -4.4               43.0  
2009      2               -1.8              127.5  
2009      3                0.8              151.8  
2009      4                8.6               69.5  
2009      5               13.0               72.4  
2009      6               13.0              165.2  
2009      7               15.2              254.8  
2009      8               16.5              130.4  
2009      9               12.9               75.3  
2009     10                6.7              109.1  
2009     11                5.1              146.4  
2009     12               -2.0               89.4  
2010      1               -4.7               47.1  
2010      2               -1.7               35.3  
2010      3                1.4               92.1  
2010      4                7.1               60.1  
2010      5                8.8              228.2  
2010      6               13.9              107.8  
2010      7               16.6              240.7  
2010      8               13.8              317.8  
2010      9               10.3              127.2  
2010     10                6.8               98.4  
2010     11                2.5              144.7  
2010     12               -2.6               66.7  
2011      1               -1.8               70.5  
2011      2                0.2               54.8  
2011      3                3.9               36.4  
2011      4                9.7               30.8  
2011      5               12.0              111.6  
2011      6               13.6              159.3  
2011      7               13.3              211.4  
2011      8               16.2              157.9  
2011      9               13.2              111.8  
2011     10                6.9              138.0  
2011     11                4.7                3.4  
2011     12                0.2              271.9  
2012      1               -1.9              162.6  
2012      2               -7.2               30.4  
2012      3                4.0               53.7  
2012      4                6.6               94.5  
2012      5               11.4              101.3  
2012      6               14.6              245.6  
2012      7               14.9              118.6  
2012      8               16.4              196.9  
2012      9               11.8              153.4  
2012     10                8.0              158.2  
2012     11                4.0               94.0  
2012     12               -1.2              217.7  
2013      1               -2.1               94.7  
2013      2               -4.7               81.6  
2013      3                0.9               44.0  
2013      4                6.3              117.4  
2013      5                8.4              212.1  
2013      6               13.2              126.8  
2013      7               17.1              111.1  
2013      8               15.3              163.0  
2013      9               11.7              173.4  
2013     10                9.8              146.4  
2013     11                0.7              139.1  
2013     12               -0.2               65.4  
2014      1                1.2               54.3  
2014      2                1.7               87.0  
2014      3                4.4               71.1  
2014      4                8.2               99.9  
2014      5                9.7              149.2  
2014      6               14.3              150.1  
2014      7               14.9              253.0  
2014      8               13.4              165.8  
2014      9               12.1               86.5  
2014     10               10.0              146.6  
2014     11                6.7              169.5  
2014     12                0.5               88.6  
2015      1               -0.9              147.1  
2015      2               -2.7               48.0  
2015      3                3.2              144.8  
2015      4                7.0               86.7  
2015      5               10.8              213.5  
2015      6               15.0              131.7  
2015      7               18.4               59.4  
2015      8               16.8              107.1  
2015      9               10.5              185.5  
2015     10                7.3               88.2  
2015     11                4.7               92.7  
2015     12                2.5               22.1  
2016      1               -0.4              150.5  
2016      2                1.2              113.9  
2016      3                2.1               65.2  
2016      4                7.0              146.9  
2016      5               10.1              215.8  
2016      6               13.4              263.2  
2016      7               15.9              198.2  
2016      8               15.5              120.4  
2016      9               13.6              108.2  
2016     10                7.1               60.6  
2016     11                4.0               86.4  
2016     12                0.1                5.0  
2017      1               -5.5              117.8  
2017      2                1.9               87.8  
2017      3                5.8              214.0  
2017      4                5.7              136.2  
2017      5               12.1               63.9  
2017      6               16.3              201.6  
2017      7               15.8              193.5  
2017      8               16.4              195.9  
2017      9                9.8              186.2  
2017     10                8.4              100.3  
2017     11                1.1              122.9  
2017     12               -1.9              168.8  
2018      1                2.0              266.3  
2018      2               -4.2               56.1  
2018      3                1.9              117.9  
2018      4               10.7               36.0  
2018      5               12.5               84.7  
2018      6               15.3               74.3  
2018      7               17.4              108.2  
2018      8               16.9              134.9  
2018      9               13.3               97.2  
2018     10                9.3              133.9  
2018     11                5.1               11.8  
2018     12                0.2              260.8  
2019      1               -4.0              163.5  
2019      2                0.8               43.0  
2019      3                3.3              129.6  
2019      4                7.0              140.8  
2019      5                7.8              119.3  
2019      6               16.9              117.5  
2019      7               17.1              151.4  
2019      8               15.9              230.9  
2019      9               12.2              139.0  
2019     10               10.3              180.8  
2019     11                3.6              126.4  
2019     12                2.2              119.0  
2020      1                0.0               53.6  
2020      2                2.2              156.3  
2020      3                3.1               75.4  
2020      4                9.7               64.8  
2020      5               11.1              105.7  
2020      6               13.4              203.7  
2020      7               16.1              147.9  
2020      8               15.8              290.9  
2020      9               12.9              100.5  
2020     10                7.2              213.2  
2020     11                3.7               21.5  
2020     12               -0.3              100.8  
2021      1               -3.3              240.9  
2021      2                1.4               44.1  
2021      3                1.8              104.9  
2021      4                5.2               40.5  
2021      5                8.2              143.4  
2021      6               16.1              139.3  
2021      7               15.0              329.8  
2021      8               14.2              182.2  
2021      9               13.2               87.3  
2021     10                7.8               40.9  
2021     11                1.9              108.6  
2021     12               -1.2              129.6  
2022      1               -1.9               48.8  
2022      2                0.1              116.5  
2022      3                4.3               15.4  
2022      4                6.6              114.4  
2022      5               12.9              103.9  
2022      6               16.4              184.7  
2022      7               17.4               92.3  
2022      8               16.7              141.9  
2022      9               11.0              171.3  
2022     10               12.0              121.7  
